ratings	document	label
5	이 앱 사용후로 핸드폰 과부하가 많이 줄었다 정기적으로 캐시 메모리도 제거해주고 핸드폰이 뜨거워질때 온도도 낮춰주어 핸드폰을 장기간 사용할 수 있게 해주는 점이 무척 만족스럽다	1
2	암 이건왜자꾸 카메라 셀카모드랑 그냥찍을때모드변경 할때 마다 렉걸려서 꺼지는것이냐ㅠㅠㅠㅠ 이것도뭐걍 무음이고 필터예쁘고무난하긴한데 렉쩔어서 싫음	0
5	지금은 지방에 있기 때문에 잘 안쓰지만 가끔 서울에 있거나 지하철을 이용할 때 참 좋은 어플인 것 같다	1
4	지금은 위상이 많이 떨어졌다고는 해도 페이스북은 여전히 많은 사람들이 사용하는 중 하나 입니다 초기 버젼은 많이 불편했는데 요즘 들어 호환이 잘 되는지 쌩쌩하게 돌아갑니다	1
4	베터리소모에 용이하고 미처 끄지못한 어플들을 간편하게 종료시켜주는 기능이 간편하고 이용하기좋음	1
5	시간대에 따른 막차 첫차 정보를 알 수있어서 좋다 특히 지하철 최단거리최소환승에 대한 정보을 알 수있는 점이 장점인것같다	1
4	꽤나 최근까지도 이 게임을 이용했었는데 업데이트도 자주 되고 소위 현질이라고 하는 인앱 결제를 강요한다는 느낌도 주지 않아서 좋았던 앱이다 	1
5	해외유저들이 어마어마하게 많이 사용한다 특히 일본에서는 라인이 기본이다 하지만 한국에서는 카톡때문에 쓸일이없다 성능은 카톡보다 좋다	1
5	검색을 통하여 몰랐던 지식을 습득 핸드폰 어플로 사용하기때문에 장소에 제한없이 할수 있다는 큰 장점이 있어서 사용한다	1
2	넷마블에서 만든 게임인 만큼 게임 자체의 완성도는 높을 수 있어도 과금을 유도하는 방식이 너무 눈에 보일 정도라서 불쾌감을 느낍니다	0
4	굳히 영화관에 가서 줄을 서서 끊지 않고 집에서 온라인으로 예매해서 볼 수 있어 시간 절감을 할 수 있어 좋습니다	1
5	무료인점이 가장 맘에든다 왜냐하면 문자같은경우 유료라서 할말만 하고 끊는경우가 많은데 카카오톡은 무료여서 맘에든다 그리거 이모티콘이나 테마도바꿀수있어서 또한 맘에든다	1
5	일단 무료고 다양한이모티콘 사용할수있어 좋다 보이스톡도 좋고 그리고 단체방을 사용할수있어서 좋다	1
4	좋은 백신인지는 잘 모르겠다 웹에서는 보다는 를 선호하고 있다 하지만 가 없으면 금융 작업을 모바일상에서 하기 힘들기 때문에 꼭 사용한다	1
4	그냥 바로가기앱이여서 편리 다른용도로는 사용하지않고 그냥  바로가기용으로 사용한다 다른 부가앱은 안함	1
4	카톡 플랫폼에 기반한 게임 앱으로 간편한 플레이 방법으로 남녀노소 유저층을 쉽게 끌어들였다 생각한다 과금을 유도케하는 서비스 방식은 맘에 안들지만 요즘 모바일 게임업계가 다 그렇기에 어쩔수 없다 생각한다	1
5	재미도 있고 해서 매일매일 한두개씩 챙겨보는 편이다 별점도 있어서 높은 것을 챙겨보기도 퍈하며 최근에는 스마트툰이있어서 더 생생하게 즐길수 있다ㅡ	1
2	자체 브라우저 탑재 후 많이 무거운 앱이 되었다 그냥 웹페이지를 통해 이용한다 필요없다	0
2	여러가지 검색을 함에 있어서는 도움이 된다 그러나 어떤 이슈에 대해서 편파적 시각을 엿볼 수 있다	0
4	필터가 다양해서 좋다 쉽게 사진을 편집할 수 있어서 좋다 많은 친구들이 사용하고 있는 카메라 앱이다	1
5	가장 사용자 층이 많으며 다양한 이모티콘으로 채팅할 때 유저에게 다양한 재미를 준다 유저 층이 많기에 다양한 외부 서비스도 런칭할 수 있는 플랫폼이기에 대한민국 스마트폰 유저라면 필수 앱일 것이다	1
4	카톡의 자매품으로 페이스북과 달리 규모가 작고 축소된 싸이월드 처럼 자신만의 공간을 만들기에 좋은 앱같다 특히 대 세대도 페이스북과는 다르게 아주 쉽고 편리하게 이용 할 수 있어 다양한 세대의 소통이 가능 한 것 같다	1
4	지하철을 보는데 깔끔하게 잘 구성되어있으며 출발지점 도착지점을 통해 가야하는곳을 정확히 알려준다 깔끔하게 군더더기없이 볼수있는게 가장 좋다	1
5	다양한 필터를 제공해줘서 편하고 예쁘게 사진 찍을 수 있다 또한 무음기능이 제공되어서 편리하다 	1
4	이번 학기에 팀플 때문에 자주 쓰고 있는데 괜찮은것 같다  예전에는 팀플을 하려면 네이버나 다음에 카페를 만들고 정보를 공유했는데 팀장이 될 경우 카페를 만드는등 불편함이 많았다 밴드를 통해 어느 정도 그런부분이 해소 된 것 같다 	1
5	로 쉽게 만들 수 있는 게임이라고 들었는데 항상 인생에서 제일 어려운 것이 생각해보면 쉬운 것들인데 막상 만들기는 귀찮고 힘든 것들이다 이 게임 제작사는 제일 어려운 것을 해냈다	1
4	앱을 쓰려고깐건아니고 광고가 흥미로워서 깔게되었다 나의 생활반경에있는 집들을 볼수가 있어 재밌었던기억이 있다	1
1	예전에 사용하다가 지금은 사용하지 않는다 현재는 다른 것으로 대신 할 수 있는 앱이 나와 그다지 쓸모가 없을 것 같다	0
5	내가 가고 싶은 곳을 자동차 자전거 도보 대중교통으로 확인이 가능하고 로드뷰로 갈 곳을 미리 알아 볼 수 있게 만든 점은 편리하다	1
4	아주 시간떼우기 좋은 쿠키런 재밌게 했었는데 이또한 시간낭비라고 생각되어 요즘엔 하지 않음	1
4	은행어플중에서 디자인이 제일 맘에든다 알아보기 쉬워서 좋다 휴대폰에 공인인증서를 쓰고싶지 않아서 잔액조회만 할 뿐이다	1
5	일반 카메라보다 색감이 다양하다 주로 좋은 배경에서 사진을 찍는데 배경을 돋보이게 하는데 다양한 필터가 있다 가끔 잘 안나올 때가 있다	1
4	음식 찌라시가 없어서 고민하지 않고 앱에서 먹고 싶은 메뉴와 리뷰를 고를 수 있어 편리합니다	1
5	지도 앱 중에 가장 유용한것 같다 특히 주변정보 검색 기능이 정말 좋다고 생각한다 하지만 버스 지하철 정보 제공 기능은 다른 앱이 더 나은것 같다	1
5	많은 대들의 밤을 책임져 주는 어플이라고 생각합니다 아프리카 방송 보면서 하루를 마감하는 대가 저 뿐만은 아닐 것이라는 생각을 합니다	1
2	바로 바로 네이버 메인페이지에 들어갈수있어서 좋지만 가끔 오류가 나서 좀 별로입니다 업데이트도 너무 많읍니다 	0
4	카카오톡 보다 모르는 사람들과 얘기할 때 더 편하게 할 수 있고 메세지 속도도 빠르기에 좋습니다	1
4	가입이 간단하고 오피스 모바일등 접근성이 좋은 것이 마음에 든다 다만 너무 간결한 것 같기도 하다	1
4	필터 적용시 사진을 예쁘게 찍을 수 있어서 자주 사용하게 된다 하지만 이 어플로 사진 촬영시 화질이 조금 좋지 않은 느낌이라서 셀프 카메라 촬영 용도로만 사용하게 된다 편집 기능은 사용하지 않는다	1
5	지인들과 소식을 친밀하게 소통할 수 있는 좋은 앱입니다 여러가지 다양한 방법으로 소식을 전할 수 있어서 좋습니다	1
